t	protein
940700	304225143.118781
940725	304227049.215818
940750	304228955.229638
940775	304230861.160245
940800	304232767.007639
940825	304234672.771827
940850	304236578.452817
940875	304238484.050608
940900	304240389.565204
940925	304242294.996609
940950	304244200.344833
940975	304246105.609876
941000	304248010.791744
941025	304249915.890444
941050	304251820.905973
941075	304253725.838343
941100	304255630.687551
941125	304257535.453608
941150	304259440.13651
941175	304261344.736266
941200	304263249.252887
941225	304265153.686371
941250	304267058.036718
941275	304268962.303938
941300	304270866.488039
941325	304272770.589017
941350	304274674.606874
941375	304276578.541625
941400	304278482.393268
941425	304280386.161804
941450	304282289.847248
941475	304284193.449597
941500	304286096.968856
941525	304288000.405029
941550	304289903.758122
941575	304291807.028137
941600	304293710.215082
941625	304295613.318959
941650	304297516.339765
941675	304299419.277518
941700	304301322.132216
941725	304303224.903864
941750	304305127.59246
941775	304307030.198015
941800	304308932.720533
941825	304310835.160013
941850	304312737.516465
941875	304314639.789889
941900	304316541.980299
941925	304318444.087691
941950	304320346.112071
941975	304322248.053442
942000	304324149.911807
942025	304326051.687176
942050	304327953.379548
942075	304329854.988926
942100	304331756.515319
942125	304333657.958731
942150	304335559.319168
942175	304337460.596629
942200	304339361.791124
942225	304341262.90265
942250	304343163.931215
942275	304345064.876827
942300	304346965.739481
942325	304348866.51919
942350	304350767.215954
942375	304352667.829782
942400	304354568.360671
942425	304356468.808634
942450	304358369.173663
942475	304360269.455772
942500	304362169.654964
942525	304364069.771241
942550	304365969.804607
942575	304367869.755071
942600	304369769.622634
942625	304371669.4073
942650	304373569.109075
942675	304375468.727959
942700	304377368.26396
942725	304379267.71708
942750	304381167.087327
942775	304383066.3747
942800	304384965.579212
942825	304386864.700861
942850	304388763.73965
942875	304390662.695588
942900	304392561.568677
942925	304394460.358917
942950	304396359.066318
942975	304398257.690882
943000	304400156.232607
943025	304402054.69151
943050	304403953.06759
943075	304405851.360851
943100	304407749.571295
943125	304409647.698928
943150	304411545.743751
943175	304413443.705774
943200	304415341.584998
943225	304417239.381426
943250	304419137.09507
943275	304421034.725926
943300	304422932.273997
943325	304424829.739296
943350	304426727.12182
943375	304428624.421575
943400	304430521.638569
943425	304432418.772801
943450	304434315.824279
943475	304436212.793007
943500	304438109.678991
943525	304440006.482231
943550	304441903.202732
943575	304443799.840499
943600	304445696.395534
943625	304447592.867844
943650	304449489.257431
943675	304451385.5643
943700	304453281.788461
943725	304455177.929911
943750	304457073.988658
943775	304458969.964705
943800	304460865.858056
943825	304462761.668713
943850	304464657.396686
943875	304466553.041972
943900	304468448.60458
943925	304470344.084517
943950	304472239.481785
943975	304474134.796384
944000	304476030.028323
944025	304477925.177606
944050	304479820.244235
944075	304481715.228218
944100	304483610.129554
944125	304485504.94825
944150	304487399.684311
944175	304489294.33774
944200	304491188.908541
944225	304493083.39672
944250	304494977.80228
944275	304496872.125225
944300	304498766.365558
944325	304500660.523286
944350	304502554.598409
944375	304504448.590939
944400	304506342.500875
944425	304508236.328223
944450	304510130.072987
944475	304512023.735166
944500	304513917.314773
944525	304515810.811808
944550	304517704.226275
944575	304519597.558176
944600	304521490.807519
944625	304523383.974311
944650	304525277.058549
944675	304527170.060244
944700	304529062.979396
944725	304530955.816009
944750	304532848.570088
944775	304534741.241637
944800	304536633.830662
944825	304538526.337168
944850	304540418.761158
944875	304542311.102635
944900	304544203.361602
944925	304546095.538065
944950	304547987.632033
944975	304549879.643505
945000	304551771.572485
945025	304553663.418975
945050	304555555.182987
945075	304557446.864519
945100	304559338.463573
945125	304561229.98016
945150	304563121.414281
945175	304565012.76594
945200	304566904.035144
945225	304568795.2219
945250	304570686.326201
945275	304572577.348061
945300	304574468.287482
945325	304576359.144462
945350	304578249.919016
945375	304580140.611141
945400	304582031.220843
945425	304583921.748125
945450	304585812.192996
945475	304587702.555453
945500	304589592.835508
945525	304591483.033163
945550	304593373.148415
945575	304595263.181276
945600	304597153.131746
945625	304599042.999834
945650	304600932.785538
945675	304602822.488869
945700	304604712.109828
945725	304606601.648418
945750	304608491.104646
945775	304610380.478515
945800	304612269.770032
945825	304614158.979195
945850	304616048.106014
945875	304617937.150487
945900	304619826.112621
945925	304621714.992425
945950	304623603.789901
945975	304625492.505049
946000	304627381.137878
946025	304629269.688393
946050	304631158.156593
946075	304633046.542483
946100	304634934.846071
946125	304636823.067357
946150	304638711.206349
946175	304640599.263049
946200	304642487.237464
946225	304644375.129596
946250	304646262.939451
946275	304648150.667034
946300	304650038.312344
946325	304651925.875387
946350	304653813.356169
946375	304655700.75469
946400	304657588.070961
946425	304659475.304985
946450	304661362.456767
946475	304663249.526308
946500	304665136.513609
946525	304667023.418678
946550	304668910.241518
946575	304670796.982141
946600	304672683.640541
946625	304674570.216722
946650	304676456.710696
946675	304678343.122469
946700	304680229.452037
946725	304682115.699409
946750	304684001.864581
946775	304685887.947564
946800	304687773.948365
946825	304689659.866984
946850	304691545.703428
946875	304693431.457702
946900	304695317.129805
946925	304697202.719746
946950	304699088.227524
946975	304700973.653147
947000	304702858.99662
947025	304704744.257945
947050	304706629.437126
947075	304708514.534171
947100	304710399.549083
947125	304712284.481863
947150	304714169.332521
947175	304716054.101052
947200	304717938.78747
947225	304719823.391771
947250	304721707.913963
947275	304723592.354048
947300	304725476.712032
947325	304727360.987925
947350	304729245.181728
947375	304731129.293441
947400	304733013.323068
947425	304734897.270619
947450	304736781.136093
947475	304738664.919496
947500	304740548.620832
947525	304742432.240107
947550	304744315.777327
947575	304746199.232487
947600	304748082.6056
947625	304749965.89667
947650	304751849.105695
947675	304753732.232686
947700	304755615.277641
947725	304757498.240566
947750	304759381.121469
947775	304761263.920351
947800	304763146.637219
947825	304765029.272075
947850	304766911.824925
947875	304768794.295768
947900	304770676.684617
947925	304772558.99147
947950	304774441.216329
947975	304776323.359201
948000	304778205.420094
948025	304780087.399012
948050	304781969.295951
948075	304783851.11092
948100	304785732.843927
948125	304787614.49497
948150	304789496.064058
948175	304791377.551192
948200	304793258.95638
948225	304795140.279625
948250	304797021.520931
948275	304798902.6803
948300	304800783.757737
948325	304802664.753247
948350	304804545.666833
948375	304806426.498502
948400	304808307.248253
948425	304810187.916094
948450	304812068.50203
948475	304813949.006066
948500	304815829.428206
948525	304817709.768448
948550	304819590.026805
948575	304821470.203274
948600	304823350.297863
948625	304825230.310576
948650	304827110.241416
948675	304828990.090389
948700	304830869.857497
948725	304832749.542748
948750	304834629.146139
948775	304836508.667682
948800	304838388.107376
948825	304840267.465228
948850	304842146.74124
948875	304844025.935418
948900	304845905.047769
948925	304847784.07829
948950	304849663.026993
948975	304851541.893878
949000	304853420.678947
949025	304855299.382203
949050	304857178.003657
949075	304859056.543312
949100	304860935.001173
949125	304862813.377243
949150	304864691.671522
949175	304866569.884018
949200	304868448.01473
949225	304870326.063671
949250	304872204.030841
949275	304874081.916241
949300	304875959.719879
949325	304877837.441759
949350	304879715.081882
949375	304881592.640257
949400	304883470.116891
949425	304885347.511782
949450	304887224.824933
949475	304889102.056348
949500	304890979.206036
949525	304892856.273997
949550	304894733.26024
949575	304896610.16477
949600	304898486.987587
949625	304900363.728692
949650	304902240.388096
949675	304904116.965793
949700	304905993.461797
949725	304907869.876112
949750	304909746.208739
949775	304911622.45968
949800	304913498.628941
949825	304915374.716534
949850	304917250.722456
949875	304919126.646711
949900	304921002.489306
949925	304922878.250239
949950	304924753.929522
949975	304926629.527156
950000	304928505.043141
950025	304930380.477487
950050	304932255.830196
950075	304934131.101279
950100	304936006.290732
950125	304937881.39856
950150	304939756.424765
950175	304941631.369359
950200	304943506.232339
950225	304945381.013711
950250	304947255.713482
950275	304949130.331654
950300	304951004.868229
950325	304952879.323214
950350	304954753.69661
950375	304956627.988424
950400	304958502.198659
950425	304960376.327325
950450	304962250.374418
950475	304964124.339946
950500	304965998.223915
950525	304967872.026332
950550	304969745.747191
950575	304971619.386503
950600	304973492.944269
950625	304975366.420495
950650	304977239.815183
950675	304979113.128338
950700	304980986.359972
950725	304982859.510086
950750	304984732.578674
950775	304986605.565748
950800	304988478.471314
950825	304990351.295374
950850	304992224.037925
950875	304994096.698981
950900	304995969.278542
950925	304997841.776613
950950	304999714.193203
950975	305001586.528311
951000	305003458.781942
951025	305005330.954098
951050	305007203.044785
951075	305009075.054004
951100	305010946.981764
951125	305012818.828069
951150	305014690.592924
951175	305016562.276332
951200	305018433.878298
951225	305020305.398822
951250	305022176.83791
951275	305024048.195566
951300	305025919.471796
951325	305027790.666603
951350	305029661.779991
951375	305031532.811966
951400	305033403.762529
951425	305035274.631684
951450	305037145.419442
951475	305039016.125805
951500	305040886.750774
951525	305042757.294349
951550	305044627.756541
951575	305046498.137353
951600	305048368.436786
951625	305050238.654852
951650	305052108.791548
951675	305053978.84688
951700	305055848.82085
951725	305057718.713465
951750	305059588.524727
951775	305061458.254644
951800	305063327.903216
951825	305065197.470448
951850	305067066.956347
951875	305068936.360914
951900	305070805.684156
951925	305072674.926073
951950	305074544.086675
951975	305076413.165956
952000	305078282.163931
952025	305080151.080601
952050	305082019.915968
952075	305083888.670038
952100	305085757.342816
952125	305087625.934308
952150	305089494.444516
952175	305091362.873444
952200	305093231.221094
952225	305095099.48747
952250	305096967.672579
952275	305098835.776424
952300	305100703.799008
952325	305102571.74034
952350	305104439.600421
952375	305106307.379252
952400	305108175.076842
952425	305110042.693195
952450	305111910.228311
952475	305113777.682198
952500	305115645.054858
952525	305117512.346295
952550	305119379.556513
952575	305121246.685515
952600	305123113.733312
952625	305124980.699905
952650	305126847.585292
952675	305128714.389482
952700	305130581.112481
952725	305132447.754289
952750	305134314.314917
952775	305136180.794367
952800	305138047.19264
952825	305139913.509739
952850	305141779.745667
952875	305143645.900433
952900	305145511.974039
952925	305147377.966492
952950	305149243.877793
952975	305151109.707948
953000	305152975.45696
953025	305154841.124837
953050	305156706.711575
953075	305158572.217186
953100	305160437.64167
953125	305162302.98503
953150	305164168.247269
953175	305166033.428395
953200	305167898.528416
953225	305169763.547327
953250	305171628.485141
953275	305173493.341859
953300	305175358.117482
953325	305177222.812015
953350	305179087.425463
953375	305180951.957833
953400	305182816.409126
953425	305184680.77935
953450	305186545.068505
953475	305188409.2766
953500	305190273.403628
953525	305192137.449603
953550	305194001.414528
953575	305195865.298407
953600	305197729.101241
953625	305199592.823034
953650	305201456.463794
953675	305203320.023526
953700	305205183.502236
953725	305207046.899921
953750	305208910.216587
953775	305210773.452237
953800	305212636.606879
953825	305214499.680518
953850	305216362.673156
953875	305218225.584796
953900	305220088.415446
953925	305221951.165106
953950	305223813.83378
953975	305225676.421473
954000	305227538.928189
954025	305229401.353933
954050	305231263.698712
954075	305233125.962526
954100	305234988.145376
954125	305236850.247276
954150	305238712.268224
954175	305240574.208223
954200	305242436.067282
954225	305244297.845397
954250	305246159.54258
954275	305248021.158831
954300	305249882.694156
954325	305251744.148561
954350	305253605.522048
954375	305255466.814621
954400	305257328.026286
954425	305259189.157047
954450	305261050.206904
954475	305262911.175861
954500	305264772.063924
954525	305266632.871098
954550	305268493.597389
954575	305270354.242803
954600	305272214.807339
954625	305274075.291002
954650	305275935.693798
954675	305277796.015728
954700	305279656.256799
954725	305281516.417011
954750	305283376.496373
954775	305285236.494888
954800	305287096.412561
954825	305288956.249397
954850	305290816.005392
954875	305292675.680559
954900	305294535.274903
954925	305296394.788425
954950	305298254.221122
954975	305300113.573011
955000	305301972.844087
955025	305303832.034362
955050	305305691.143828
955075	305307550.1725
955100	305309409.120377
955125	305311267.987464
955150	305313126.773768
955175	305314985.479288
955200	305316844.104033
955225	305318702.648004
955250	305320561.111207
955275	305322419.493649
955300	305324277.795328
955325	305326136.016249
955350	305327994.156423
955375	305329852.215846
955400	305331710.194525
955425	305333568.092468
955450	305335425.909668
955475	305337283.646143
955500	305339141.301891
955525	305340998.876916
955550	305342856.371225
955575	305344713.784815
955600	305346571.11769
955625	305348428.369858
955650	305350285.541325
955675	305352142.632096
955700	305353999.642173
955725	305355856.571563
955750	305357713.420266
955775	305359570.188287
955800	305361426.875631
955825	305363283.482297
955850	305365140.008298
955875	305366996.453632
955900	305368852.818307
955925	305370709.102328
955950	305372565.305697
955975	305374421.428415
956000	305376277.470489
956025	305378133.431921
956050	305379989.312716
956075	305381845.112882
956100	305383700.832415
956125	305385556.471327
956150	305387412.02962
956175	305389267.507298
956200	305391122.904368
956225	305392978.220823
956250	305394833.456678
956275	305396688.611931
956300	305398543.68659
956325	305400398.680661
956350	305402253.594147
956375	305404108.427052
956400	305405963.17938
956425	305407817.851131
956450	305409672.442311
956475	305411526.952928
956500	305413381.382983
956525	305415235.732476
956550	305417090.00142
956575	305418944.189813
956600	305420798.297662
956625	305422652.32497
956650	305424506.271743
956675	305426360.137983
956700	305428213.923692
956725	305430067.628876
956750	305431921.253539
956775	305433774.797684
956800	305435628.261316
956825	305437481.644444
956850	305439334.947067
956875	305441188.169191
956900	305443041.310818
956925	305444894.371954
956950	305446747.352601
956975	305448600.252765
957000	305450453.072449
957025	305452305.81166
957050	305454158.470406
957075	305456011.04868
957100	305457863.546492
957125	305459715.963847
957150	305461568.300747
957175	305463420.557192
957200	305465272.733193
957225	305467124.828752
957250	305468976.843876
957275	305470828.778562
957300	305472680.632825
957325	305474532.406659
957350	305476384.10007
957375	305478235.713062
957400	305480087.245644
957425	305481938.697814
957450	305483790.069586
957475	305485641.360952
957500	305487492.571922
957525	305489343.702506
957550	305491194.752696
957575	305493045.722503
957600	305494896.611928
957625	305496747.420973
957650	305498598.149649
957675	305500448.797961
957700	305502299.365904
957725	305504149.853489
957750	305506000.260724
957775	305507850.587606
957800	305509700.834139
957825	305511551.000329
957850	305513401.08618
957875	305515251.091697
957900	305517101.016881
957925	305518950.861736
957950	305520800.626272
957975	305522650.310492
958000	305524499.914394
958025	305526349.43799
958050	305528198.881279
958075	305530048.244264
958100	305531897.526951
958125	305533746.729344
958150	305535595.851448
958175	305537444.893272
958200	305539293.854808
958225	305541142.736071
958250	305542991.537057
958275	305544840.257777
958300	305546688.898226
958325	305548537.458422
958350	305550385.938359
958375	305552234.338041
958400	305554082.657474
958425	305555930.896664
958450	305557779.055615
958475	305559627.134331
958500	305561475.132817
958525	305563323.05107
958550	305565170.889098
958575	305567018.646907
958600	305568866.324503
958625	305570713.921887
958650	305572561.439064
958675	305574408.876039
958700	305576256.232814
958725	305578103.509397
958750	305579950.705782
958775	305581797.821981
958800	305583644.857999
958825	305585491.813835
958850	305587338.689495
958875	305589185.484993
958900	305591032.200322
958925	305592878.835489
958950	305594725.390498
958975	305596571.865351
959000	305598418.260059
959025	305600264.574621
959050	305602110.809038
959075	305603956.963316
959100	305605803.037463
959125	305607649.031482
959150	305609494.945377
959175	305611340.779151
959200	305613186.532807
959225	305615032.20635
959250	305616877.799783
959275	305618723.313113
959300	305620568.746343
959325	305622414.099475
959350	305624259.372516
959375	305626104.565466
959400	305627949.678335
959425	305629794.71112
959450	305631639.663832
959475	305633484.536471
959500	305635329.32904
959525	305637174.041547
959550	305639018.673993
959575	305640863.226387
959600	305642707.698726
959625	305644552.091019
959650	305646396.403273
959675	305648240.635486
959700	305650084.787658
959725	305651928.859796
959750	305653772.851915
959775	305655616.76401
959800	305657460.596088
959825	305659304.348154
959850	305661148.020204
959875	305662991.612246
959900	305664835.124288
959925	305666678.556336
959950	305668521.908389
959975	305670365.180448
960000	305672208.372527
960025	305674051.48462
960050	305675894.516739
960075	305677737.468879
960100	305679580.341052
960125	305681423.133262
960150	305683265.845509
960175	305685108.477799
960200	305686951.030133
960225	305688793.502522
960250	305690635.894965
960275	305692478.207465
960300	305694320.440029
960325	305696162.592661
960350	305698004.665365
960375	305699846.65814
960400	305701688.570996
960425	305703530.403933
960450	305705372.156967
960475	305707213.830091
960500	305709055.42331
960525	305710896.936628
960550	305712738.370052
960575	305714579.72358
960600	305716420.997222
960625	305718262.19098
960650	305720103.304859
960675	305721944.338867
960700	305723785.292998
960725	305725626.167267
960750	305727466.961671
960775	305729307.676213
960800	305731148.310903
960825	305732988.865739
960850	305734829.34073
960875	305736669.735876
960900	305738510.051188
960925	305740350.286663
960950	305742190.44231
960975	305744030.518128
961000	305745870.514124
961025	305747710.430301
961050	305749550.266665
961075	305751390.023218
961100	305753229.699962
961125	305755069.296909
961150	305756908.814057
961175	305758748.251408
961200	305760587.608971
961225	305762426.88675
961250	305764266.084744
961275	305766105.202964
961300	305767944.241413
961325	305769783.20009
961350	305771622.079001
961375	305773460.878153
961400	305775299.597551
961425	305777138.237197
961450	305778976.797087
961475	305780815.277234
961500	305782653.677643
961525	305784491.998316
961550	305786330.239254
961575	305788168.400465
961600	305790006.48195
961625	305791844.483715
961650	305793682.405767
961675	305795520.248103
961700	305797358.010732
961725	305799195.693656
961750	305801033.296878
961775	305802870.820408
961800	305804708.264244
961825	305806545.628394
961850	305808382.91286
961875	305810220.117647
961900	305812057.242758
961925	305813894.288197
961950	305815731.253969
961975	305817568.140079
962000	305819404.946531
962025	305821241.673326
962050	305823078.320471
962075	305824914.88797
962100	305826751.375822
962125	305828587.784039
962150	305830424.112619
962175	305832260.36157
962200	305834096.530893
962225	305835932.620592
962250	305837768.630678
962275	305839604.561147
962300	305841440.412008
962325	305843276.183262
962350	305845111.874914
962375	305846947.486965
962400	305848783.019424
962425	305850618.472291
962450	305852453.845572
962475	305854289.13927
962500	305856124.353391
962525	305857959.487939
962550	305859794.54292
962575	305861629.518334
962600	305863464.414184
962625	305865299.230479
962650	305867133.967219
962675	305868968.624411
962700	305870803.202057
962725	305872637.700167
962750	305874472.118736
962775	305876306.457772
962800	305878140.71728
962825	305879974.897265
962850	305881808.997725
962875	305883643.018667
962900	305885476.960098
962925	305887310.822025
962950	305889144.604441
962975	305890978.307361
963000	305892811.930788
963025	305894645.474718
963050	305896478.939161
963075	305898312.32412
963100	305900145.629595
963125	305901978.855597
963150	305903812.002125
963175	305905645.069189
963200	305907478.056792
963225	305909310.964926
963250	305911143.79361
963275	305912976.542837
963300	305914809.212617
963325	305916641.802957
963350	305918474.313857
963375	305920306.745321
963400	305922139.097354
963425	305923971.369958
963450	305925803.563143
963475	305927635.676904
963500	305929467.711251
963525	305931299.666185
963550	305933131.541713
963575	305934963.337836
963600	305936795.054562
963625	305938626.691892
963650	305940458.249836
963675	305942289.728389
963700	305944121.127559
963725	305945952.447349
963750	305947783.687766
963775	305949614.848815
963800	305951445.930498
963825	305953276.932815
963850	305955107.855779
963875	305956938.699387
963900	305958769.463643
963925	305960600.148551
963950	305962430.754119
963975	305964261.280344
964000	305966091.72724
964025	305967922.094806
964050	305969752.383048
964075	305971582.591965
964100	305973412.721568
964125	305975242.771853
964150	305977072.74283
964175	305978902.634498
964200	305980732.446863
964225	305982562.179935
964250	305984391.83371
964275	305986221.408194
964300	305988050.903395
964325	305989880.319321
964350	305991709.655964
964375	305993538.913334
964400	305995368.091434
964425	305997197.19027
964450	305999026.209846
964475	306000855.150161
964500	306002684.011221
964525	306004512.793037
964550	306006341.495607
964575	306008170.118937
964600	306009998.663029
964625	306011827.127887
964650	306013655.513518
964675	306015483.819921
964700	306017312.047105
964725	306019140.195074
964750	306020968.263831
964775	306022796.253383
964800	306024624.163727
964825	306026451.994873
964850	306028279.746819
964875	306030107.419571
964900	306031935.013138
964925	306033762.527519
964950	306035589.962717
964975	306037417.318739
965000	306039244.595591
965025	306041071.793274
965050	306042898.911793
965075	306044725.951155
965100	306046552.911358
965125	306048379.792407
965150	306050206.594311
965175	306052033.317069
965200	306053859.960689
965225	306055686.525177
965250	306057513.01053
965275	306059339.41675
965300	306061165.743849
965325	306062991.991829
965350	306064818.160698
965375	306066644.250452
965400	306068470.261099
965425	306070296.192644
965450	306072122.045087
965475	306073947.818437
965500	306075773.512694
965525	306077599.127862
965550	306079424.663945
965575	306081250.12095
965600	306083075.498882
965625	306084900.797737
965650	306086726.017526
965675	306088551.158255
965700	306090376.219926
965725	306092201.20254
965750	306094026.106102
965775	306095850.93062
965800	306097675.676091
965825	306099500.342526
965850	306101324.929925
965875	306103149.438294
965900	306104973.867641
965925	306106798.217961
965950	306108622.489264
965975	306110446.681551
966000	306112270.794828
966025	306114094.829092
966050	306115918.784357
966075	306117742.660624
966100	306119566.457901
966125	306121390.176181
966150	306123213.815478
966175	306125037.375793
966200	306126860.85713
966225	306128684.259492
966250	306130507.58288
966275	306132330.827304
966300	306134153.992763
966325	306135977.079271
966350	306137800.086818
966375	306139623.015419
966400	306141445.865072
966425	306143268.635785
966450	306145091.327555
966475	306146913.940388
966500	306148736.474295
966525	306150558.929273
966550	306152381.305335
966575	306154203.602476
966600	306156025.820701
966625	306157847.960018
966650	306159670.020427
966675	306161492.001937
966700	306163313.904547
966725	306165135.728261
966750	306166957.473085
966775	306168779.139022
966800	306170600.726084
966825	306172422.234271
966850	306174243.663576
966875	306176065.014015
966900	306177886.28559
966925	306179707.478296
966950	306181528.592146
966975	306183349.627144
967000	306185170.583295
967025	306186991.460603
967050	306188812.259067
967075	306190632.978692
967100	306192453.619484
967125	306194274.181446
967150	306196094.664581
967175	306197915.068895
967200	306199735.394392
967225	306201555.641078
967250	306203375.808949
967275	306205195.898016
967300	306207015.908279
967325	306208835.839752
967350	306210655.692428
967375	306212475.466317
967400	306214295.161418
967425	306216114.777737
967450	306217934.31528
967475	306219753.774051
967500	306221573.154054
967525	306223392.455292
967550	306225211.677762
967575	306227030.821477
967600	306228849.886441
967625	306230668.872653
967650	306232487.780122
967675	306234306.608852
967700	306236125.358841
967725	306237944.030101
967750	306239762.622631
967775	306241581.136434
967800	306243399.571518
967825	306245217.927882
967850	306247036.20553
967875	306248854.404475
967900	306250672.524709
967925	306252490.566251
967950	306254308.529089
967975	306256126.413238
968000	306257944.218694
968025	306259761.945469
968050	306261579.593562
968075	306263397.162979
968100	306265214.653723
968125	306267032.0658
968150	306268849.399206
968175	306270666.653956
968200	306272483.830049
968225	306274300.927483
968250	306276117.946274
968275	306277934.886417
968300	306279751.747917
968325	306281568.530782
968350	306283385.235014
968375	306285201.860621
968400	306287018.4076
968425	306288834.875959
968450	306290651.265699
968475	306292467.576829
968500	306294283.809348
968525	306296099.96326
968550	306297916.038574
968575	306299732.03529
968600	306301547.953417
968625	306303363.792952
968650	306305179.553904
968675	306306995.236274
968700	306308810.840066
968725	306310626.365285
968750	306312441.811938
968775	306314257.180025
968800	306316072.469551
968825	306317887.680522
968850	306319702.812941
968875	306321517.866812
968900	306323332.842136
968925	306325147.738918
968950	306326962.557166
968975	306328777.296877
969000	306330591.958058
969025	306332406.540718
969050	306334221.044858
969075	306336035.470482
969100	306337849.817592
969125	306339664.086193
969150	306341478.276287
969175	306343292.387884
969200	306345106.420984
969225	306346920.375588
969250	306348734.251702
969275	306350548.049334
969300	306352361.768485
969325	306354175.409161
969350	306355988.971363
969375	306357802.455093
969400	306359615.860357
969425	306361429.187163
969450	306363242.435515
969475	306365055.605413
969500	306366868.696861
969525	306368681.709868
969550	306370494.644429
969575	306372307.500557
969600	306374120.278248
969625	306375932.977511
969650	306377745.598348
969675	306379558.140768
969700	306381370.604768
969725	306383182.990358
969750	306384995.297537
969775	306386807.526317
969800	306388619.676692
969825	306390431.74867
969850	306392243.742252
969875	306394055.657446
969900	306395867.494253
969925	306397679.252681
969950	306399490.932734
969975	306401302.534414
970000	306403114.057729
970025	306404925.502674
970050	306406736.869262
970075	306408548.157492
970100	306410359.367367
970125	306412170.498891
970150	306413981.552069
970175	306415792.526913
970200	306417603.423415
970225	306419414.241589
970250	306421224.981431
970275	306423035.642946
970300	306424846.226138
970325	306426656.731016
970350	306428467.157577
970375	306430277.505832
970400	306432087.775779
970425	306433897.967425
970450	306435708.080775
970475	306437518.115833
970500	306439328.072603
970525	306441137.951089
970550	306442947.751289
970575	306444757.473212
970600	306446567.116864
970625	306448376.682248
970650	306450186.169365
970675	306451995.578224
970700	306453804.908824
970725	306455614.161172
970750	306457423.335268
970775	306459232.431119
970800	306461041.44873
970825	306462850.3881
970850	306464659.249241
970875	306466468.03215
970900	306468276.736836
970925	306470085.363298
970950	306471893.91154
970975	306473702.381573
971000	306475510.773398
971025	306477319.087014
971050	306479127.322429
971075	306480935.479647
971100	306482743.558674
971125	306484551.559511
971150	306486359.482162
971175	306488167.326628
971200	306489975.092918
971225	306491782.78103
971250	306493590.390976
971275	306495397.922755
971300	306497205.376377
971325	306499012.751842
971350	306500820.04915
971375	306502627.268305
971400	306504434.409319
971425	306506241.472187
971450	306508048.456919
971475	306509855.363514
971500	306511662.191978
971525	306513468.942318
971550	306515275.614538
971575	306517082.208639
971600	306518888.724626
971625	306520695.162502
971650	306522501.522275
971675	306524307.803942
971700	306526114.007513
971725	306527920.132987
971750	306529726.180377
971775	306531532.149682
971800	306533338.040897
971825	306535143.854038
971850	306536949.5891
971875	306538755.246094
971900	306540560.825021
971925	306542366.325882
971950	306544171.748686
971975	306545977.09344
972000	306547782.360144
972025	306549587.548801
972050	306551392.659413
972075	306553197.691988
972100	306555002.646527
972125	306556807.523036
972150	306558612.321515
972175	306560417.041975
972200	306562221.684415
972225	306564026.248842
972250	306565830.735258
972275	306567635.143666
972300	306569439.474073
972325	306571243.726476
972350	306573047.900889
972375	306574851.997309
972400	306576656.015745
972425	306578459.956198
972450	306580263.81867
972475	306582067.603166
972500	306583871.309691
972525	306585674.938247
972550	306587478.488844
972575	306589281.961482
972600	306591085.356163
972625	306592888.672891
972650	306594691.911671
972675	306596495.072511
972700	306598298.155408
972725	306600101.160371
972750	306601904.087405
972775	306603706.936511
972800	306605509.707692
972825	306607312.400953
972850	306609115.016299
972875	306610917.55373
972900	306612720.013254
972925	306614522.394878
972950	306616324.698602
972975	306618126.92443
973000	306619929.072362
973025	306621731.142408
973050	306623533.13457
973075	306625335.048851
973100	306627136.885258
973125	306628938.643795
973150	306630740.324465
973175	306632541.927264
973200	306634343.452204
973225	306636144.899287
973250	306637946.26852
973275	306639747.559905
973300	306641548.773444
973325	306643349.909142
973350	306645150.967004
973375	306646951.947035
973400	306648752.849241
973425	306650553.67362
973450	306652354.420177
973475	306654155.088919
973500	306655955.679849
973525	306657756.192968
973550	306659556.628282
973575	306661356.985796
973600	306663157.265517
973625	306664957.467438
973650	306666757.591569
973675	306668557.637917
973700	306670357.606485
973725	306672157.497276
973750	306673957.310291
973775	306675757.045538
973800	306677556.70302
973825	306679356.282745
973850	306681155.78471
973875	306682955.208924
973900	306684754.555387
973925	306686553.824106
973950	306688353.015082
973975	306690152.128321
974000	306691951.163821
974025	306693750.121595
974050	306695549.001639
974075	306697347.803964
974100	306699146.528574
974125	306700945.17547
974150	306702743.744653
974175	306704542.23613
974200	306706340.649908
974225	306708138.985981
974250	306709937.244368
974275	306711735.425064
974300	306713533.528068
974325	306715331.553394
974350	306717129.501038
974375	306718927.37101
974400	306720725.163309
974425	306722522.877941
974450	306724320.514909
974475	306726118.074224
974500	306727915.555884
974525	306729712.959889
974550	306731510.286247
974575	306733307.534962
974600	306735104.706038
974625	306736901.79948
974650	306738698.815287
974675	306740495.753469
974700	306742292.614027
974725	306744089.396968
974750	306745886.102295
974775	306747682.730013
974800	306749479.280119
974825	306751275.752625
974850	306753072.147534
974875	306754868.464846
974900	306756664.704562
974925	306758460.866694
974950	306760256.951242
974975	306762052.958207
975000	306763848.887597
975025	306765644.739417
975050	306767440.513669
975075	306769236.210356
975100	306771031.829478
975125	306772827.371045
975150	306774622.835065
975175	306776418.221534
975200	306778213.530461
975225	306780008.761843
975250	306781803.915691
975275	306783598.992006
975300	306785393.990789
975325	306787188.912049
975350	306788983.755788
975375	306790778.522012
975400	306792573.210722
975425	306794367.821925
975450	306796162.355622
975475	306797956.811819
975500	306799751.190516
975525	306801545.491723
975550	306803339.715441
975575	306805133.86167
975600	306806927.930423
975625	306808721.921701
975650	306810515.835502
