t	protein
480980	310789432.677286
481000	310794091.197358
481020	310798749.507556
481040	310803407.6079
481060	310808065.498398
481080	310812723.179063
481100	310817380.649906
481120	310822037.910949
481140	310826694.9622
481160	310831351.80367
481180	310836008.435376
481200	310840664.85733
481220	310845321.069547
481240	310849977.072039
481260	310854632.864817
481280	310859288.447902
481300	310863943.821301
481320	310868598.985028
481340	310873253.9391
481360	310877908.683527
481380	310882563.218327
481400	310887217.543509
481420	310891871.659087
481440	310896525.565074
481460	310901179.261483
481480	310905832.748331
481500	310910486.025631
481520	310915139.093392
481540	310919791.95163
481560	310924444.600356
481580	310929097.039586
481600	310933749.269339
481620	310938401.289621
481640	310943053.100446
481660	310947704.70183
481680	310952356.093788
481700	310957007.276332
481720	310961658.249472
481740	310966309.013221
481760	310970959.567595
481780	310975609.912604
481800	310980260.048268
481820	310984909.974597
481840	310989559.691608
481860	310994209.199309
481880	310998858.497717
481900	311003507.58684
481920	311008156.466696
481940	311012805.137299
481960	311017453.59866
481980	311022101.850791
482000	311026749.89371
482020	311031397.727425
482040	311036045.351957
482060	311040692.767311
482080	311045339.973509
482100	311049986.970556
482120	311054633.758469
482140	311059280.337259
482160	311063926.706948
482180	311068572.86754
482200	311073218.819054
482220	311077864.561501
482240	311082510.094894
482260	311087155.419246
482280	311091800.534573
482300	311096445.440885
482320	311101090.138198
482340	311105734.626523
482360	311110378.905875
482380	311115022.976266
482400	311119666.837708
482420	311124310.49022
482440	311128953.933812
482460	311133597.168497
482480	311138240.19429
482500	311142883.011204
482520	311147525.619251
482540	311152168.018443
482560	311156810.208797
482580	311161452.190325
482600	311166093.963038
482620	311170735.526953
482640	311175376.882085
482660	311180018.028442
482680	311184658.966038
482700	311189299.69489
482720	311193940.21501
482740	311198580.526414
482760	311203220.629111
482780	311207860.523111
482800	311212500.20843
482820	311217139.685087
482840	311221778.953088
482860	311226418.012453
482880	311231056.863193
482900	311235695.505321
482920	311240333.938845
482940	311244972.163782
482960	311249610.180147
482980	311254247.987953
483000	311258885.587214
483020	311263522.977943
483040	311268160.160154
483060	311272797.133859
483080	311277433.899069
483100	311282070.455801
483120	311286706.804067
483140	311291342.943879
483160	311295978.875254
483180	311300614.598204
483200	311305250.112741
483220	311309885.418881
483240	311314520.516636
483260	311319155.406015
483280	311323790.087034
483300	311328424.559711
483320	311333058.82405
483340	311337692.880069
483360	311342326.727783
483380	311346960.367202
483400	311351593.798343
483420	311356227.021219
483440	311360860.035845
483460	311365492.84223
483480	311370125.440389
483500	311374757.830336
483520	311379390.012081
483540	311384021.985644
483560	311388653.751033
483580	311393285.308261
483600	311397916.657344
483620	311402547.798291
483640	311407178.731121
483660	311411809.455846
483680	311416439.972474
483700	311421070.28102
483720	311425700.381502
483740	311430330.273928
483760	311434959.958316
483780	311439589.434681
483800	311444218.703026
483820	311448847.763373
483840	311453476.615732
483860	311458105.260121
483880	311462733.696546
483900	311467361.925028
483920	311471989.945572
483940	311476617.758197
483960	311481245.362915
483980	311485872.759738
484000	311490499.948684
484020	311495126.929762
484040	311499753.702985
484060	311504380.268365
484080	311509006.625919
484100	311513632.77566
484120	311518258.717597
484140	311522884.451744
484160	311527509.97812
484180	311532135.296735
484200	311536760.4076
484220	311541385.310734
484240	311546010.006144
484260	311550634.493847
484280	311555258.773853
484300	311559882.846175
484320	311564506.710834
484340	311569130.367836
484360	311573753.817197
484380	311578377.058929
484400	311583000.093045
484420	311587622.91956
484440	311592245.538483
484460	311596867.94983
484480	311601490.153614
484500	311606112.149851
484520	311610733.938551
484540	311615355.51973
484560	311619976.893397
484580	311624598.059568
484600	311629219.018256
484620	311633839.769473
484640	311638460.313234
484660	311643080.649551
484680	311647700.778439
484700	311652320.699909
484720	311656940.413976
484740	311661559.92065
484760	311666179.219949
484780	311670798.311885
484800	311675417.196469
484820	311680035.873714
484840	311684654.343638
484860	311689272.60625
484880	311693890.661563
484900	311698508.509589
484920	311703126.150346
484940	311707743.583844
484960	311712360.810098
484980	311716977.82912
485000	311721594.640922
485020	311726211.245521
485040	311730827.642926
485060	311735443.833155
485080	311740059.816212
485100	311744675.592123
485120	311749291.160892
485140	311753906.522535
485160	311758521.677064
485180	311763136.624494
485200	311767751.364837
485220	311772365.898107
485240	311776980.224314
485260	311781594.343478
485280	311786208.255603
485300	311790821.960708
485320	311795435.458806
485340	311800048.749911
485360	311804661.834034
485380	311809274.711189
485400	311813887.381392
485420	311818499.844652
485440	311823112.100984
485460	311827724.150399
485480	311832335.992915
485500	311836947.628539
485520	311841559.057284
485540	311846170.279173
485560	311850781.29421
485580	311855392.102409
485600	311860002.70379
485620	311864613.098355
485640	311869223.286128
485660	311873833.267117
485680	311878443.041334
485700	311883052.608794
485720	311887661.969508
485740	311892271.123493
485760	311896880.07076
485780	311901488.811323
485800	311906097.345195
485820	311910705.672388
485840	311915313.792918
485860	311919921.706791
485880	311924529.414029
485900	311929136.914641
485920	311933744.20864
485940	311938351.296041
485960	311942958.176855
485980	311947564.851093
486000	311952171.318778
486020	311956777.579916
486040	311961383.634515
486060	311965989.482595
486080	311970595.124167
486100	311975200.559244
486120	311979805.787842
486140	311984410.809974
486160	311989015.625646
486180	311993620.234882
486200	311998224.637684
486220	312002828.834074
486240	312007432.824063
486260	312012036.607664
486280	312016640.184886
486300	312021243.555748
486320	312025846.720256
486340	312030449.678432
486360	312035052.430286
486380	312039654.975824
486400	312044257.315066
486420	312048859.448026
486440	312053461.374711
486460	312058063.095142
486480	312062664.609325
486500	312067265.917277
486520	312071867.019009
486540	312076467.914537
486560	312081068.603877
486580	312085669.087033
486600	312090269.364023
486620	312094869.434862
486640	312099469.299562
486660	312104068.958131
486680	312108668.410588
486700	312113267.656947
486720	312117866.697217
486740	312122465.531412
486760	312127064.159545
486780	312131662.581631
486800	312136260.797683
486820	312140858.807713
486840	312145456.611733
486860	312150054.209761
486880	312154651.601803
486900	312159248.787877
486920	312163845.767992
486940	312168442.542164
486960	312173039.110406
486980	312177635.472732
487000	312182231.629154
487020	312186827.579684
487040	312191423.324336
487060	312196018.863125
487080	312200614.196061
487100	312205209.323154
487120	312209804.244428
487140	312214398.959888
487160	312218993.469545
487180	312223587.773421
487200	312228181.871518
487220	312232775.763854
487240	312237369.450446
487260	312241962.931306
487280	312246556.20644
487300	312251149.275868
487320	312255742.1396
487340	312260334.797652
487360	312264927.250035
487380	312269519.49676
487400	312274111.537844
487420	312278703.373299
487440	312283295.003134
487460	312287886.427365
487480	312292477.646009
487500	312297068.659073
487520	312301659.466574
487540	312306250.068522
487560	312310840.464931
487580	312315430.655819
487600	312320020.641193
487620	312324610.421066
487640	312329199.995456
487660	312333789.364372
487680	312338378.527825
487700	312342967.485835
487720	312347556.23841
487740	312352144.785559
487760	312356733.127306
487780	312361321.263653
487800	312365909.19462
487820	312370496.920219
487840	312375084.440463
487860	312379671.755366
487880	312384258.864937
487900	312388845.769192
487920	312393432.468141
487940	312398018.961801
487960	312402605.250183
487980	312407191.333303
488000	312411777.211168
488020	312416362.883794
488040	312420948.351196
488060	312425533.613385
488080	312430118.670372
488100	312434703.522172
488120	312439288.168801
488140	312443872.610269
488160	312448456.846591
488180	312453040.877777
488200	312457624.703843
488220	312462208.324799
488240	312466791.740661
488260	312471374.95144
488280	312475957.957148
488300	312480540.757803
488320	312485123.353413
488340	312489705.743992
488360	312494287.929554
488380	312498869.910112
488400	312503451.685677
488420	312508033.256262
488440	312512614.621883
488460	312517195.782553
488480	312521776.738283
488500	312526357.489087
488520	312530938.034976
488540	312535518.375967
488560	312540098.512067
488580	312544678.443291
488600	312549258.169658
488620	312553837.691176
488640	312558417.007859
488660	312562996.119719
488680	312567575.026765
488700	312572153.729017
488720	312576732.226487
488740	312581310.519188
488760	312585888.60713
488780	312590466.490326
488800	312595044.168791
488820	312599621.642535
488840	312604198.911574
488860	312608775.975919
488880	312613352.835585
488900	312617929.490585
488920	312622505.940927
488940	312627082.186633
488960	312631658.227711
488980	312636234.06417
489000	312640809.696031
489020	312645385.123301
489040	312649960.345997
489060	312654535.36413
489080	312659110.177711
489100	312663684.786752
489120	312668259.191271
489140	312672833.391278
489160	312677407.386782
489180	312681981.177808
489200	312686554.764358
489220	312691128.146449
489240	312695701.324094
489260	312700274.297303
489280	312704847.06609
489300	312709419.630473
489320	312713991.990461
489340	312718564.146067
489360	312723136.097302
489380	312727707.844177
489400	312732279.386715
489420	312736850.724922
489440	312741421.85881
489460	312745992.788391
489480	312750563.513683
489500	312755134.034699
489520	312759704.351448
489540	312764274.463947
489560	312768844.372202
489580	312773414.07623
489600	312777983.576049
489620	312782552.871668
489640	312787121.963093
489660	312791690.850345
489680	312796259.533435
489700	312800828.012374
489720	312805396.287176
489740	312809964.357854
489760	312814532.224424
489780	312819099.886894
489800	312823667.34528
489820	312828234.599596
489840	312832801.649854
489860	312837368.496064
489880	312841935.138243
489900	312846501.5764
489920	312851067.810546
489940	312855633.840701
489960	312860199.666875
489980	312864765.289079
490000	312869330.707331
490020	312873895.921637
490040	312878460.932011
490060	312883025.738468
490080	312887590.341025
490100	312892154.739689
490120	312896718.934477
490140	312901282.925394
490160	312905846.712462
490180	312910410.295686
490200	312914973.675091
490220	312919536.850678
490240	312924099.822461
490260	312928662.590459
490280	312933225.154682
490300	312937787.515142
490320	312942349.671852
490340	312946911.624825
490360	312951473.374074
490380	312956034.91961
490400	312960596.261451
490420	312965157.399607
490440	312969718.33409
490460	312974279.064917
490480	312978839.592097
490500	312983399.915642
490520	312987960.035568
490540	312992519.951886
490560	312997079.664605
490580	313001639.173745
490600	313006198.479313
490620	313010757.581323
490640	313015316.479795
490660	313019875.174734
490680	313024433.666152
490700	313028991.954063
490720	313033550.038484
490740	313038107.919426
490760	313042665.596901
490780	313047223.070921
490800	313051780.341504
490820	313056337.408655
490840	313060894.272395
490860	313065450.932728
490880	313070007.389677
490900	313074563.643245
490920	313079119.693451
490940	313083675.540304
490960	313088231.18382
490980	313092786.624012
491000	313097341.860893
491020	313101896.894468
491040	313106451.724762
491060	313111006.351782
491080	313115560.775542
491100	313120114.996055
491120	313124669.013331
491140	313129222.827385
491160	313133776.438229
491180	313138329.845874
491200	313142883.050335
491220	313147436.051625
491240	313151988.849758
491260	313156541.444743
491280	313161093.836596
491300	313165646.025329
491320	313170198.010954
491340	313174749.793487
491360	313179301.372936
491380	313183852.749316
491400	313188403.922643
491420	313192954.892925
491440	313197505.660179
491460	313202056.224416
491480	313206606.585648
491500	313211156.743888
491520	313215706.699147
491540	313220256.451439
491560	313224806.000779
491580	313229355.347181
491600	313233904.490648
491620	313238453.431204
491640	313243002.16886
491660	313247550.703624
491680	313252099.035513
491700	313256647.164539
491720	313261195.090712
491740	313265742.814047
491760	313270290.334553
491780	313274837.652249
491800	313279384.767144
491820	313283931.679254
491840	313288478.388587
491860	313293024.895162
491880	313297571.198988
491900	313302117.300078
491920	313306663.198441
491940	313311208.894095
491960	313315754.387053
491980	313320299.677323
492000	313324844.764924
492020	313329389.649865
492040	313333934.332159
492060	313338478.811818
492080	313343023.088859
492100	313347567.163286
492120	313352111.035122
492140	313356654.704374
492160	313361198.17106
492180	313365741.435184
492200	313370284.496764
492220	313374827.355812
492240	313379370.012341
492260	313383912.466366
492280	313388454.7179
492300	313392996.766954
492320	313397538.61354
492340	313402080.25767
492360	313406621.699353
492380	313411162.938608
492400	313415703.975444
492420	313420244.809877
492440	313424785.441917
492460	313429325.871584
492480	313433866.098881
492500	313438406.123827
492520	313442945.946434
492540	313447485.566714
492560	313452024.984679
492580	313456564.200343
492600	313461103.213716
492620	313465642.024811
492640	313470180.633643
492660	313474719.040223
492680	313479257.244568
492700	313483795.246682
492720	313488333.046587
492740	313492870.644286
492760	313497408.039801
492780	313501945.233143
492800	313506482.224322
492820	313511019.013353
492840	313515555.600248
492860	313520091.985018
492880	313524628.167674
492900	313529164.148236
492920	313533699.926709
492940	313538235.50311
492960	313542770.87745
492980	313547306.049742
493000	313551841.019997
493020	313556375.788234
493040	313560910.354462
493060	313565444.71869
493080	313569978.880933
493100	313574512.841205
493120	313579046.599524
493140	313583580.155896
493160	313588113.510332
493180	313592646.662848
493200	313597179.613458
493220	313601712.362171
493240	313606244.909002
493260	313610777.253962
493280	313615309.397066
493300	313619841.338326
493320	313624373.077754
493340	313628904.615366
493360	313633435.951168
493380	313637967.085183
493400	313642498.017417
493420	313647028.747879
493440	313651559.276584
493460	313656089.60355
493480	313660619.728788
493500	313665149.652303
493520	313669679.374116
493540	313674208.894236
493560	313678738.212678
493580	313683267.329452
493600	313687796.244571
493620	313692324.958052
493640	313696853.469905
493660	313701381.780141
493680	313705909.88877
493700	313710437.795815
493720	313714965.501276
493740	313719493.005174
493760	313724020.307521
493780	313728547.408326
493800	313733074.307602
493820	313737601.005367
493840	313742127.501632
493860	313746653.796406
493880	313751179.889703
493900	313755705.781535
493920	313760231.471921
493940	313764756.960865
493960	313769282.248384
493980	313773807.334487
494000	313778332.219189
494020	313782856.902502
494040	313787381.384443
494060	313791905.665025
494080	313796429.744255
494100	313800953.622142
494120	313805477.298705
494140	313810000.773961
494160	313814524.047919
494180	313819047.120588
494200	313823569.991985
494220	313828092.662117
494240	313832615.131001
494260	313837137.398649
494280	313841659.465072
494300	313846181.330285
494320	313850702.994298
494340	313855224.45713
494360	313859745.718787
494380	313864266.779281
494400	313868787.638633
494420	313873308.296847
494440	313877828.753939
494460	313882349.009922
494480	313886869.064807
494500	313891388.918606
494520	313895908.571337
494540	313900428.02301
494560	313904947.273636
494580	313909466.323226
494600	313913985.171793
494620	313918503.819352
494640	313923022.265913
494660	313927540.511494
494680	313932058.5561
494700	313936576.39975
494720	313941094.042455
494740	313945611.484229
494760	313950128.725078
494780	313954645.765022
494800	313959162.604066
494820	313963679.242231
494840	313968195.679528
494860	313972711.915967
494880	313977227.951559
494900	313981743.786319
494920	313986259.420261
494940	313990774.853396
494960	313995290.085736
494980	313999805.11729
495000	314004319.948079
495020	314008834.578112
495040	314013349.007402
495060	314017863.235961
495080	314022377.263797
495100	314026891.09093
495120	314031404.717369
495140	314035918.143125
495160	314040431.368214
495180	314044944.392647
495200	314049457.216438
495220	314053969.839596
495240	314058482.262135
495260	314062994.484066
495280	314067506.50541
495300	314072018.326173
495320	314076529.946367
495340	314081041.366006
495360	314085552.585098
495380	314090063.603663
495400	314094574.421711
495420	314099085.039252
495440	314103595.456304
495460	314108105.672877
495480	314112615.68898
495500	314117125.504629
495520	314121635.119839
495540	314126144.534616
495560	314130653.748977
495580	314135162.762933
495600	314139671.576498
495620	314144180.189684
495640	314148688.602503
495660	314153196.814968
495680	314157704.827089
495700	314162212.638881
495720	314166720.250357
495740	314171227.661532
495760	314175734.872411
495780	314180241.883012
495800	314184748.693346
495820	314189255.303429
495840	314193761.713272
495860	314198267.922885
495880	314202773.932281
495900	314207279.741474
495920	314211785.350477
495940	314216290.759299
495960	314220795.967957
495980	314225300.976464
496000	314229805.784829
496020	314234310.393062
496040	314238814.801181
496060	314243319.009195
496080	314247823.01712
496100	314252326.824971
496120	314256830.432755
496140	314261333.840486
496160	314265837.048173
496180	314270340.055832
496200	314274842.863473
496220	314279345.471117
496240	314283847.878766
496260	314288350.08644
496280	314292852.094146
496300	314297353.9019
496320	314301855.509713
496340	314306356.917603
496360	314310858.125575
496380	314315359.133644
496400	314319859.941824
496420	314324360.550123
496440	314328860.95856
496460	314333361.167142
496480	314337861.175886
496500	314342360.984798
496520	314346860.593896
496540	314351360.003195
496560	314355859.212701
496580	314360358.222428
496600	314364857.032392
496620	314369355.642601
496640	314373854.05307
496660	314378352.263812
496680	314382850.27484
496700	314387348.086162
496720	314391845.697793
496740	314396343.109748
496760	314400840.322039
496780	314405337.334677
496800	314409834.147677
496820	314414330.761045
496840	314418827.174799
496860	314423323.388949
496880	314427819.403512
496900	314432315.218496
496920	314436810.833917
496940	314441306.249781
496960	314445801.466104
496980	314450296.482904
497000	314454791.300184
497020	314459285.917966
497040	314463780.336256
497060	314468274.555068
497080	314472768.574411
497100	314477262.394304
497120	314481756.014754
497140	314486249.43578
497160	314490742.657389
497180	314495235.679595
497200	314499728.502408
497220	314504221.125845
497240	314508713.549912
497260	314513205.774626
497280	314517697.800002
497300	314522189.626045
497320	314526681.252779
497340	314531172.680207
497360	314535663.908342
497380	314540154.937197
497400	314544645.766786
497420	314549136.397127
497440	314553626.828225
497460	314558117.060091
497480	314562607.092745
497500	314567096.926192
497520	314571586.560449
497540	314576075.995528
497560	314580565.23144
497580	314585054.268196
497600	314589543.105816
497620	314594031.7443
497640	314598520.183669
497660	314603008.423934
497680	314607496.465108
497700	314611984.307203
497720	314616471.950229
497740	314620959.394203
497760	314625446.639131
497780	314629933.685032
497800	314634420.531917
497820	314638907.179798
497840	314643393.628684
497860	314647879.87859
497880	314652365.929534
497900	314656851.781518
497920	314661337.434559
497940	314665822.888671
497960	314670308.143863
497980	314674793.200151
498000	314679278.057549
498020	314683762.716064
498040	314688247.17571
498060	314692731.436503
498080	314697215.498454
498100	314701699.361568
498120	314706183.025866
498140	314710666.491359
498160	314715149.758058
498180	314719632.825975
498200	314724115.695126
498220	314728598.36552
498240	314733080.837171
498260	314737563.110088
498280	314742045.184286
498300	314746527.059774
498320	314751008.736568
498340	314755490.214683
498360	314759971.494127
498380	314764452.574915
498400	314768933.45706
498420	314773414.140572
498440	314777894.625463
498460	314782374.911745
498480	314786854.999431
498500	314791334.88854
498520	314795814.57908
498540	314800294.071053
498560	314804773.364489
498580	314809252.459391
498600	314813731.355769
498620	314818210.053642
498640	314822688.553015
498660	314827166.853903
498680	314831644.956324
498700	314836122.860284
498720	314840600.565796
498740	314845078.072877
498760	314849555.381532
498780	314854032.491783
498800	314858509.403633
498820	314862986.1171
498840	314867462.632198
498860	314871938.948934
498880	314876415.067322
498900	314880890.987376
498920	314885366.709104
498940	314889842.23252
498960	314894317.557643
498980	314898792.684476
499000	314903267.613038
499020	314907742.343337
499040	314912216.87539
499060	314916691.20921
499080	314921165.344801
499100	314925639.282179
499120	314930113.021359
499140	314934586.562354
499160	314939059.905175
499180	314943533.049832
499200	314948005.996338
499220	314952478.744707
499240	314956951.294954
499260	314961423.647089
499280	314965895.801122
499300	314970367.757068
499320	314974839.514935
499340	314979311.074744
499360	314983782.436501
499380	314988253.60022
499400	314992724.565911
499420	314997195.333588
499440	315001665.903262
499460	315006136.274945
499480	315010606.448652
499500	315015076.424398
499520	315019546.202187
499540	315024015.782042
499560	315028485.163966
499580	315032954.347974
499600	315037423.334081
499620	315041892.122294
499640	315046360.712632
499660	315050829.105101
499680	315055297.299717
499700	315059765.296491
499720	315064233.09544
499740	315068700.696567
499760	315073168.099893
499780	315077635.305428
499800	315082102.313186
499820	315086569.123174
499840	315091035.735403
499860	315095502.149896
499880	315099968.366652
499900	315104434.385691
499920	315108900.207028
499940	315113365.830667
499960	315117831.25663
499980	315122296.48492
500000	315126761.515554
500020	315131226.348546
500040	315135690.983905
500060	315140155.421645
500080	315144619.661775
500100	315149083.704311
500120	315153547.549266
500140	315158011.196648
500160	315162474.646476
500180	315166937.898757
500200	315171400.953505
500220	315175863.810728
500240	315180326.470445
500260	315184788.932666
500280	315189251.197399
500300	315193713.264665
500320	315198175.134466
500340	315202636.806823
500360	315207098.281743
500380	315211559.55924
500400	315216020.639328
500420	315220481.522014
500440	315224942.207317
500460	315229402.695244
500480	315233862.985811
500500	315238323.079032
500520	315242782.97491
500540	315247242.673465
500560	315251702.174707
500580	315256161.478649
500600	315260620.585305
500620	315265079.494686
500640	315269538.206801
500660	315273996.721665
500680	315278455.039289
500700	315282913.159686
500720	315287371.082874
500740	315291828.80886
500760	315296286.337655
500780	315300743.66927
500800	315305200.803719
500820	315309657.741017
500840	315314114.481172
500860	315318571.0242
500880	315323027.370112
500900	315327483.518917
500920	315331939.470633
500940	315336395.22527
500960	315340850.782839
500980	315345306.143355
501000	315349761.306824
501020	315354216.273266
501040	315358671.042688
501060	315363125.615103
501080	315367579.990529
501100	315372034.16897
501120	315376488.150442
501140	315380941.934957
501160	315385395.522526
501180	315389848.913162
501200	315394302.106882
501220	315398755.103693
501240	315403207.903609
501260	315407660.506635
501280	315412112.912794
501300	315416565.122093
501320	315421017.134549
501340	315425468.950167
501360	315429920.568964
501380	315434371.990949
501400	315438823.216141
501420	315443274.244544
501440	315447725.076177
501460	315452175.711044
501480	315456626.14916
501500	315461076.390546
501520	315465526.435202
501540	315469976.28315
501560	315474425.934394
501580	315478875.38895
501600	315483324.646831
501620	315487773.708053
501640	315492222.572621
501660	315496671.24055
501680	315501119.711849
501700	315505567.986534
501720	315510016.064618
501740	315514463.946111
501760	315518911.631027
501780	315523359.119375
501800	315527806.41117
501820	315532253.506427
501840	315536700.40515
501860	315541147.107356
501880	315545593.613056
501900	315550039.922269
501920	315554486.034996
501940	315558931.951258
501960	315563377.671065
501980	315567823.19443
502000	315572268.521361
502020	315576713.651873
502040	315581158.585977
502060	315585603.323685
502080	315590047.865011
502100	315594492.209963
502120	315598936.358555
502140	315603380.310804
502160	315607824.066716
502180	315612267.626308
502200	315616710.989592
502220	315621154.156581
502240	315625597.127282
502260	315630039.901707
502280	315634482.479871
502300	315638924.861788
502320	315643367.047468
502340	315647809.036924
502360	315652250.830166
502380	315656692.427209
502400	315661133.828065
502420	315665575.032745
502440	315670016.041262
502460	315674456.853628
502480	315678897.469852
502500	315683337.88995
502520	315687778.113932
502540	315692218.141813
502560	315696657.973602
502580	315701097.609314
502600	315705537.048957
502620	315709976.292545
502640	315714415.340095
502660	315718854.19161
502680	315723292.847106
502700	315727731.306603
502720	315732169.5701
502740	315736607.637618
502760	315741045.50917
502780	315745483.18476
502800	315749920.664411
502820	315754357.948123
502840	315758795.035914
502860	315763231.927804
502880	315767668.623797
502900	315772105.123903
502920	315776541.428135
502940	315780977.536511
502960	315785413.449037
502980	315789849.165732
503000	315794284.686598
503020	315798720.011654
503040	315803155.140909
503060	315807590.074375
503080	315812024.812068
503100	315816459.353997
503120	315820893.700177
503140	315825327.85062
503160	315829761.805336
503180	315834195.564337
503200	315838629.127639
503220	315843062.495252
503240	315847495.667184
503260	315851928.643449
503280	315856361.424062
503300	315860794.009035
503320	315865226.398376
503340	315869658.592101
503360	315874090.59022
503380	315878522.392747
503400	315882953.999691
503420	315887385.411069
503440	315891816.626891
503460	315896247.647162
503480	315900678.471902
503500	315905109.101122
503520	315909539.534835
503540	315913969.77305
503560	315918399.815785
503580	315922829.663046
503600	315927259.314847
503620	315931688.771198
503640	315936118.032117
503660	315940547.097611
503680	315944975.967694
503700	315949404.642377
503720	315953833.121672
503740	315958261.405591
503760	315962689.49415
503780	315967117.387359
503800	315971545.085227
503820	315975972.587768
503840	315980399.894994
503860	315984827.006916
503880	315989253.923549
503900	315993680.644902
503920	315998107.17099
503940	316002533.501824
503960	316006959.637415
503980	316011385.577777
504000	316015811.322924
504020	316020236.87286
504040	316024662.227604
504060	316029087.387168
504080	316033512.351558
504100	316037937.120789
504120	316042361.694882
504140	316046786.07384
504160	316051210.257676
504180	316055634.2464
504200	316060058.040026
504220	316064481.638568
504240	316068905.042037
504260	316073328.250443
504280	316077751.2638
504300	316082174.082124
504320	316086596.705424
504340	316091019.13371
504360	316095441.366996
504380	316099863.40529
504400	316104285.248606
504420	316108706.896958
504440	316113128.350359
504460	316117549.608816
504480	316121970.672346
504500	316126391.540962
504520	316130812.214671
504540	316135232.693489
504560	316139652.977427
504580	316144073.066498
504600	316148492.960712
504620	316152912.660085
504640	316157332.164623
504660	316161751.474339
504680	316166170.589249
504700	316170589.509362
504720	316175008.23469
504740	316179426.76525
504760	316183845.101049
504780	316188263.242101
504800	316192681.188417
504820	316197098.940007
504840	316201516.496888
504860	316205933.859071
504880	316210351.026563
504900	316214767.999381
504920	316219184.777534
504940	316223601.361036
504960	316228017.749898
504980	316232433.944136
505000	316236849.943753
505020	316241265.748771
505040	316245681.359197
505060	316250096.775042
505080	316254511.996318
505100	316258927.023042
505120	316263341.855224
505140	316267756.492873
505160	316272170.936
505180	316276585.184623
505200	316280999.238749
505220	316285413.09839
505240	316289826.763562
505260	316294240.234276
505280	316298653.51054
505300	316303066.592367
505320	316307479.479772
505340	316311892.172772
505360	316316304.671372
505380	316320716.975583
505400	316325129.085417
505420	316329541.000886
505440	316333952.722004
505460	316338364.248785
505480	316342775.581241
505500	316347186.719379
505520	316351597.663214
505540	316356008.412758
505560	316360418.96802
505580	316364829.32902
505600	316369239.495761
505620	316373649.468261
505640	316378059.246527
505660	316382468.830578
505680	316386878.22042
505700	316391287.416067
505720	316395696.41753
505740	316400105.224824
505760	316404513.837957
505780	316408922.256942
505800	316413330.481792
505820	316417738.512521
505840	316422146.34914
505860	316426553.991659
505880	316430961.440088
505900	316435368.694441
505920	316439775.754729
505940	316444182.620964
505960	316448589.293164
505980	316452995.771334
506000	316457402.05549
506020	316461808.145643
506040	316466214.041802
506060	316470619.743984
506080	316475025.252198
506100	316479430.566455
506120	316483835.686768
506140	316488240.613151
506160	316492645.34561
506180	316497049.884165
506200	316501454.228824
506220	316505858.379597
506240	316510262.336501
506260	316514666.099544
506280	316519069.668738
506300	316523473.0441
506320	316527876.225635
506340	316532279.213355
506360	316536682.007277
506380	316541084.607409
506400	316545487.013764
506420	316549889.226357
506440	316554291.245199
506460	316558693.070295
506480	316563094.701664
506500	316567496.139319
506520	316571897.383267
506540	316576298.43352
506560	316580699.290093
506580	316585099.952998
506600	316589500.422248
506620	316593900.697855
506640	316598300.779824
506660	316602700.668177
506680	316607100.362915
506700	316611499.864058
506720	316615899.171618
506740	316620298.285604
506760	316624697.206027
506780	316629095.932901
506800	316633494.466237
506820	316637892.806047
506840	316642290.952345
506860	316646688.905139
506880	316651086.664444
506900	316655484.230268
506920	316659881.602629
506940	316664278.781534
506960	316668675.766998
506980	316673072.55903
507000	316677469.157644
507020	316681865.562852
507040	316686261.774666
507060	316690657.7931
507080	316695053.618157
507100	316699449.249858
507120	316703844.688212
507140	316708239.933233
507160	316712634.984931
507180	316717029.843319
507200	316721424.508405
507220	316725818.980202
507240	316730213.258723
507260	316734607.34398
507280	316739001.235985
507300	316743394.934752
507320	316747788.440291
507340	316752181.752613
507360	316756574.871734
507380	316760967.797664
507400	316765360.530409
507420	316769753.069988
507440	316774145.416409
507460	316778537.569683
507480	316782929.529823
507500	316787321.296846
507520	316791712.870761
507540	316796104.251576
507560	316800495.439306
507580	316804886.433967
507600	316809277.235564
507620	316813667.844114
507640	316818058.259625
507660	316822448.482106
507680	316826838.511576
507700	316831228.34804
507720	316835617.991519
507740	316840007.442019
507760	316844396.699551
507780	316848785.764128
507800	316853174.635759
507820	316857563.314463
507840	316861951.80025
507860	316866340.09313
507880	316870728.193111
507900	316875116.100208
507920	316879503.814435
507940	316883891.3358
507960	316888278.66432
507980	316892665.800007
508000	316897052.742869
508020	316901439.492917
508040	316905826.050162
508060	316910212.414619
508080	316914598.586303
508100	316918984.565221
508120	316923370.351387
508140	316927755.944813
508160	316932141.345507
508180	316936526.553486
508200	316940911.568761
508220	316945296.391342
508240	316949681.021241
508260	316954065.458469
508280	316958449.703038
508300	316962833.754963
508320	316967217.61425
508340	316971601.280915
508360	316975984.754969
508380	316980368.036423
508400	316984751.125291
508420	316989134.021585
508440	316993516.725311
508460	316997899.236491
508480	317002281.555125
508500	317006663.681235
508520	317011045.614828
508540	317015427.355917
508560	317019808.90451
508580	317024190.260627
508600	317028571.424273
508620	317032952.395461
508640	317037333.174205
508660	317041713.760518
508680	317046094.154408
508700	317050474.355889
508720	317054854.364974
508740	317059234.181673
508760	317063613.805996
508780	317067993.237956
508800	317072372.477567
508820	317076751.52484
508840	317081130.379788
508860	317085509.042417
508880	317089887.512747
508900	317094265.790781
508920	317098643.876535
508940	317103021.770021
